loc,lastmod,changefreq,priority,alternate,sitemap,news,image,video
https://www.bloomberg.com/news/articles/2020-03-19/virgin-atlantic-staff-back-unpaid-leave-in-bid-to-save-carrier,2020-03-19 22:07:10.057000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/virgin-atlantic-staff-back-unpaid-leave-in-bid-to-save-carrier,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/starbucks-says-its-china-virus-strategy-will-work-in-u-s-too,2020-03-19 16:36:55.686000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/starbucks-says-its-china-virus-strategy-will-work-in-u-s-too,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/corporate-virtue-in-the-time-of-coronavirus-green-insight,2020-03-18 11:19:52.076000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/corporate-virtue-in-the-time-of-coronavirus-green-insight,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/boeing-says-nikki-haley-will-leave-board-in-protest-over-bailout,2020-03-20 00:41:16.587000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/boeing-says-nikki-haley-will-leave-board-in-protest-over-bailout,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/your-evening-briefing,2020-03-19 21:27:22.241000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/your-evening-briefing,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/-corona-state-run-grocery-feeds-luxembourg-s-sick-and-elderly,2020-03-19 11:06:10.396000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/-corona-state-run-grocery-feeds-luxembourg-s-sick-and-elderly,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/gilead-analyst-doubles-down-on-call-for-covid-19-drug-approval,2020-03-19 11:10:09.226000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/gilead-analyst-doubles-down-on-call-for-covid-19-drug-approval,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/brussels-edition-pushed-across-the-rubicon-k7wxmgd7,2020-03-18 06:15:48.747000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/brussels-edition-pushed-across-the-rubicon-k7wxmgd7,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/latin-america-isn-t-ready-for-the-virus-onslaught-headed-its-way,2020-03-20 10:15:19.975000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/latin-america-isn-t-ready-for-the-virus-onslaught-headed-its-way,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/johnson-s-u-k-brexit-chief-is-in-isolation-with-virus-symptoms,2020-03-19 21:31:14.240000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/johnson-s-u-k-brexit-chief-is-in-isolation-with-virus-symptoms,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/free-coronavirus-test-look-for-mobile-unit-around-telluride,2020-03-19 21:14:11.251000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/free-coronavirus-test-look-for-mobile-unit-around-telluride,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/there-aren-t-enough-containers-to-keep-world-trade-flowing,2020-03-18 21:09:02.964000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/there-aren-t-enough-containers-to-keep-world-trade-flowing,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/glastonbury-2020-cancelled-due-to-coronavirus-outbreak,2020-03-18 11:33:44.391000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/glastonbury-2020-cancelled-due-to-coronavirus-outbreak,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/virus-could-bite-into-environmental-enforcement-ex-officials-say,2020-03-19 09:31:19.026000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/virus-could-bite-into-environmental-enforcement-ex-officials-say,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-23/with-iran-ravaged-by-virus-u-s-is-pressured-to-ease-sanctions,2020-03-23 04:00:01.001000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-23/with-iran-ravaged-by-virus-u-s-is-pressured-to-ease-sanctions,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/hotel-occupancy-plunged-24-as-travel-restrictions-took-hold,2020-03-18 15:15:59.068000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/hotel-occupancy-plunged-24-as-travel-restrictions-took-hold,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/fiat-responds-to-report-on-complaints-over-workplace-cleanliness,2020-03-18 11:37:04.856000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/fiat-responds-to-report-on-complaints-over-workplace-cleanliness,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/columbia-s-hubbard-says-give-businesses-cash-to-avert-depression,2020-03-19 11:00:00.002000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/columbia-s-hubbard-says-give-businesses-cash-to-avert-depression,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/china-orders-local-staff-to-leave-u-s-news-outlets-in-beijing,2020-03-21 12:22:00.535000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/china-orders-local-staff-to-leave-u-s-news-outlets-in-beijing,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/a-covid-19-supply-chain-shock-born-in-china-is-going-global,2020-03-20 10:00:00.004000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/a-covid-19-supply-chain-shock-born-in-china-is-going-global,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/france-likely-to-remain-in-confinement-for-at-least-a-month,2020-03-19 10:42:47.597000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/france-likely-to-remain-in-confinement-for-at-least-a-month,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/tesla-suspends-production-after-days-of-dueling-with-authorities,2020-03-19 21:42:16.745000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/tesla-suspends-production-after-days-of-dueling-with-authorities,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/commerzbank-sticks-with-target-as-virus-impact-unforeseeable,2020-03-20 12:36:04.529000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/commerzbank-sticks-with-target-as-virus-impact-unforeseeable,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/texas-regulator-mulls-oil-output-cuts-for-first-time-in-decades,2020-03-19 22:07:10.950000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/texas-regulator-mulls-oil-output-cuts-for-first-time-in-decades,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/colleges-are-going-online-because-of-the-coronavirus,2020-03-19 10:00:16.747000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/colleges-are-going-online-because-of-the-coronavirus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/fed-says-it-s-encouraged-by-jump-in-discount-window-borrowing,2020-03-19 21:20:47.281000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/fed-says-it-s-encouraged-by-jump-in-discount-window-borrowing,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/trade-war-latest-europe-gets-glimpse-of-pre-virus-world-k7x9x9ph,2020-03-18 12:00:08.533000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/trade-war-latest-europe-gets-glimpse-of-pre-virus-world-k7x9x9ph,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/early-coronavirus-drug-trials-yield-mixed-results-studies-show,2020-03-19 00:08:19.264000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/early-coronavirus-drug-trials-yield-mixed-results-studies-show,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/n-j-positive-coronavirus-tests-jump-to-427-from-267-a-day-ago,2020-03-18 18:38:47.849000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/n-j-positive-coronavirus-tests-jump-to-427-from-267-a-day-ago,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/stimulus-plan-draft-would-give-1-200-payments-to-individuals,2020-03-19 21:47:25.764000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/stimulus-plan-draft-would-give-1-200-payments-to-individuals,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/how-silicon-valley-is-building-coronavirus-testing-tools,2020-03-19 10:00:21.449000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/how-silicon-valley-is-building-coronavirus-testing-tools,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/japan-s-ana-puts-5-000-cabin-crew-on-furlough-due-to-outbreak,2020-03-19 10:29:10.513000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/japan-s-ana-puts-5-000-cabin-crew-on-furlough-due-to-outbreak,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/london-bankers-cum-ex-verdict-shows-that-inexperience-pays-off,2020-03-20 05:00:00.006000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/london-bankers-cum-ex-verdict-shows-that-inexperience-pays-off,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/griffin-s-citadel-sending-aid-to-chicago-to-battle-pandemic-woes,2020-03-19 22:58:29.299000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/griffin-s-citadel-sending-aid-to-chicago-to-battle-pandemic-woes,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/these-are-the-european-stocks-most-impacted-by-the-coronavirus,2020-03-21 06:00:00+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/these-are-the-european-stocks-most-impacted-by-the-coronavirus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/italy-is-now-world-s-deadliest-hotspot-in-the-virus-pandemic,2020-03-19 21:07:06.520000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/italy-is-now-world-s-deadliest-hotspot-in-the-virus-pandemic,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-27/trump-s-sprint-to-relax-regulations-must-clear-virus-hurdles,2020-03-27 15:03:09.679000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-27/trump-s-sprint-to-relax-regulations-must-clear-virus-hurdles,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/five-things-you-need-to-know-to-start-your-day,2020-03-19 10:30:43.196000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/five-things-you-need-to-know-to-start-your-day,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/netanyahu-s-assault-on-virus-brings-charges-of-dictatorship,2020-03-20 03:00:00+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/netanyahu-s-assault-on-virus-brings-charges-of-dictatorship,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/trump-says-he-ll-help-auto-industry-at-least-a-little-bit,2020-03-19 21:40:03.180000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/trump-says-he-ll-help-auto-industry-at-least-a-little-bit,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/europe-surpasses-china-in-virus-deaths-on-italy-s-deadliest-day,2020-03-18 20:28:26.633000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/europe-surpasses-china-in-virus-deaths-on-italy-s-deadliest-day,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/stock-markets-today-coronavirus-recession-stock-market,2020-03-18 06:23:04.432000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/stock-markets-today-coronavirus-recession-stock-market,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/new-yorkers-flock-to-grocery-delivery-services-amid-food-crunch,2020-03-18 19:00:42.207000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/new-yorkers-flock-to-grocery-delivery-services-amid-food-crunch,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/lagarde-says-ecb-will-explore-all-options-to-support-economy,2020-03-19 20:05:05.986000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/lagarde-says-ecb-will-explore-all-options-to-support-economy,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/broke-ex-billionaire-faces-deadline-for-cash-after-losing-appeal,2020-03-20 12:06:31.763000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/broke-ex-billionaire-faces-deadline-for-cash-after-losing-appeal,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/women-on-the-front-lines-of-covid-19-are-at-high-economic-risk,2020-03-18 17:54:03.198000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/women-on-the-front-lines-of-covid-19-are-at-high-economic-risk,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/employers-balk-at-remote-work-for-virus-run-toward-the-crisis,2020-03-19 11:00:16.715000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/employers-balk-at-remote-work-for-virus-run-toward-the-crisis,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/dollar-heads-for-record-high-with-chaos-eclipsing-stimulus-hopes,2020-03-18 17:42:28.667000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/dollar-heads-for-record-high-with-chaos-eclipsing-stimulus-hopes,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/america-s-cities-call-for-federal-rescue-from-economic-collapse,2020-03-18 20:14:55.308000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/america-s-cities-call-for-federal-rescue-from-economic-collapse,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/australia-says-second-stimulus-plan-to-be-significantly-bigger,2020-03-19 20:00:42.856000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/australia-says-second-stimulus-plan-to-be-significantly-bigger,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/fx-liquidity-vanishes-on-mounting-fears-of-london-slamming-shut,2020-03-18 19:27:29.138000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/fx-liquidity-vanishes-on-mounting-fears-of-london-slamming-shut,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/in-the-post-coronavirus-world-we-ll-all-be-more-carbon-aware,2020-03-19 11:17:48.364000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/in-the-post-coronavirus-world-we-ll-all-be-more-carbon-aware,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/vail-emerges-as-virus-hotbed-for-mexican-skiers-returning-home,2020-03-19 19:58:21.223000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/vail-emerges-as-virus-hotbed-for-mexican-skiers-returning-home,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/venezuela-s-military-takes-over-fuel-pumps-as-shortages-increase,2020-03-18 20:44:38.995000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/venezuela-s-military-takes-over-fuel-pumps-as-shortages-increase,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/restaurants-push-to-cut-credit-card-fees-as-part-of-u-s-rescue,2020-03-20 10:00:07+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/restaurants-push-to-cut-credit-card-fees-as-part-of-u-s-rescue,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/u-s-jobless-claims-poised-for-historic-surge-amid-virus-layoffs,2020-03-18 15:00:19.120000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/u-s-jobless-claims-poised-for-historic-surge-amid-virus-layoffs,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/working-from-home-coronavirus-drives-long-lasting-change,2020-03-20 10:00:21.967000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/working-from-home-coronavirus-drives-long-lasting-change,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/strategist-in-cupboard-calling-clients-shows-remote-work-issues,2020-03-19 17:54:33.498000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/strategist-in-cupboard-calling-clients-shows-remote-work-issues,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/air-new-zealand-agrees-loan-from-government-to-keep-flying,2020-03-19 20:25:24.273000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/air-new-zealand-agrees-loan-from-government-to-keep-flying,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/ackman-sees-boeing-s-survival-hinging-on-u-s-government-bailout,2020-03-18 18:37:57.698000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/ackman-sees-boeing-s-survival-hinging-on-u-s-government-bailout,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/qantas-stands-down-most-employees-and-halts-all-overseas-flights,2020-03-18 22:35:12.296000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/qantas-stands-down-most-employees-and-halts-all-overseas-flights,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/no-limit-down-in-s-p-no-shut-off-and-the-christmas-line-holds,2020-03-19 21:32:54.112000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/no-limit-down-in-s-p-no-shut-off-and-the-christmas-line-holds,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/guard-at-new-york-s-rikers-island-has-coronvirus-union-says,2020-03-18 20:39:04.054000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/guard-at-new-york-s-rikers-island-has-coronvirus-union-says,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/n-y-warns-of-door-knocking-scammers-offering-cdc-virus-tests,2020-03-19 19:42:22.273000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/n-y-warns-of-door-knocking-scammers-offering-cdc-virus-tests,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/junk-bond-etfs-are-faring-better-than-treasuries-in-wild-markets,2020-03-19 17:39:02.982000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/junk-bond-etfs-are-faring-better-than-treasuries-in-wild-markets,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/stock-traders-fixate-on-the-italian-count-for-their-next-move,2020-03-21 06:00:00.002000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/stock-traders-fixate-on-the-italian-count-for-their-next-move,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/world-war-ii-style-production-may-carry-legal-risks-for-patriots,2020-03-23 17:00:56.723000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/world-war-ii-style-production-may-carry-legal-risks-for-patriots,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-18/jail-safer-than-outside-world-u-s-says-as-release-bids-mount,2020-03-18 19:57:30.622000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-18/jail-safer-than-outside-world-u-s-says-as-release-bids-mount,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/mexican-peso-free-fall-shows-oil-isn-t-the-only-problem,2020-03-19 14:58:33.987000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/mexican-peso-free-fall-shows-oil-isn-t-the-only-problem,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/record-coronavirus-trials-could-be-vaccines-new-normal,2020-03-19 18:54:54.033000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/record-coronavirus-trials-could-be-vaccines-new-normal,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/trade-war-latest-trump-keeps-china-tariffs-as-economy-shuts-down,2020-03-19 12:00:16.664000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/trade-war-latest-trump-keeps-china-tariffs-as-economy-shuts-down,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-19/hospitals-delay-surgeries-amid-virus-shortages-what-to-know,2020-03-19 18:51:35.934000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-19/hospitals-delay-surgeries-amid-virus-shortages-what-to-know,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
